timestamp,latitude,longitude,air_quality_index,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-10-28T05:51:24,33.6844,73.0479,4,397.21,0.96,5.4,140.19,5.84,17.54,21.1,10.13
2024-10-28T06:38:54,33.6844,73.0479,4,3097.53,29.5,109.67,0.0,12.76,50.8,64.08,31.41
2024-10-28T09:16:36,33.6844,73.0479,4,3631.59,30.85,128.87,0.0,15.5,56.19,71.56,42.05
2024-10-28T10:13:23,33.6844,73.0479,2,534.06,0.0,13.37,73.67,4.35,15.03,21.04,20.01
2024-10-28T11:11:20,33.6844,73.0479,4,303.75,0.49,3.73,157.36,4.29,15.7,32.88,2.53
2024-10-28T11:44:10,33.6844,73.0479,5,4219.06,75.1,91.85,0.0,12.99,122.55,150.39,47.62
2024-10-28T12:06:11,33.6844,73.0479,5,400.54,0.64,7.8,191.69,8.82,17.03,24.35,3.77
2024-10-28T14:20:22,33.6844,73.0479,4,574.11,0.39,12.51,158.79,16.21,54.33,69.83,11.4
2024-10-28T20:20:38,33.6844,73.0479,5,834.47,0.71,10.71,231.74,21.22,52.43,55.49,4.05
2024-10-28T21:57:58,33.6844,73.0479,4,427.25,0.03,7.28,173.09,9.06,27.32,50.85,5.32
2024-10-28T23:08:46,33.6844,73.0479,2,1428.6,0.49,61.69,5.99,6.74,23.4,35.22,38.0
2024-10-29T00:00:59,33.6844,73.0479,2,988.01,0.22,43.18,57.94,12.04,15.91,21.28,10.64
2024-10-29T00:32:38,33.6844,73.0479,5,2216.34,30.85,50.72,27.18,13.83,75.59,88.74,21.79
2024-10-29T00:34:23,33.6844,73.0479,4,1895.91,18.11,55.52,57.94,8.82,72.85,98.76,12.03
2024-10-29T00:41:42,33.6844,73.0479,4,1415.25,4.75,46.61,53.64,8.34,50.04,60.08,25.08
2024-10-29T00:56:39,33.6844,73.0479,3,1321.79,8.94,35.99,57.22,9.89,38.88,46.13,11.4
2024-10-29T01:26:00,33.6844,73.0479,4,1214.98,0.0,36.67,78.68,6.44,70.67,85.85,23.81
2024-10-29T01:26:44,33.6844,73.0479,3,2216.34,10.84,87.74,0.31,10.97,41.8,73.29,33.94
2024-10-29T02:47:53,33.6844,73.0479,4,4699.71,49.17,159.03,0.0,14.78,59.13,77.66,29.89
2024-10-29T02:49:30,33.6844,73.0479,3,654.22,3.02,17.65,127.32,27.66,16.82,19.98,6.9
2024-10-29T04:04:40,33.6844,73.0479,2,988.01,0.0,29.82,30.4,3.16,24.98,34.99,13.55
2024-10-29T04:11:33,33.6844,73.0479,3,1148.22,7.71,29.13,70.1,10.37,46.41,57.86,6.59
2024-10-29T04:33:39,33.6844,73.0479,3,2082.82,4.14,85.68,57.94,13.11,33.91,36.78,10.64
2024-10-29T05:56:46,33.6844,73.0479,5,894.55,0.0,12.34,80.11,7.51,86.04,106.03,22.8
2024-10-29T07:06:57,33.6844,73.0479,5,867.84,0.95,12.34,208.85,9.3,68.0,88.72,11.27
2024-10-29T10:13:03,33.6844,73.0479,4,1482.01,0.27,71.29,77.25,16.93,60.33,76.75,16.47
2024-10-29T10:38:24,33.6844,73.0479,4,1548.77,6.65,52.78,161.65,11.68,35.93,48.59,18.75
2024-10-29T11:44:42,33.6844,73.0479,2,594.14,0.03,14.22,92.98,4.71,18.76,27.26,13.68
2024-10-29T16:44:46,33.6844,73.0479,3,2082.82,20.56,77.46,82.25,13.23,33.13,44.94,30.15
2024-10-29T20:32:51,33.6844,73.0479,4,423.91,1.22,9.51,151.63,6.2,14.02,18.6,8.99
2024-10-29T22:25:41,33.6844,73.0479,3,1094.82,0.01,35.3,45.06,8.94,26.54,33.48,4.81
2024-10-30T00:28:27,33.6844,73.0479,5,393.87,0.57,7.2,180.24,11.44,19.1,30.34,4.18
2024-10-30T01:21:00,33.6844,73.0479,3,1628.88,1.68,80.88,49.35,9.89,36.29,45.71,25.59
2024-10-30T04:08:13,33.6844,73.0479,4,3471.37,44.26,105.56,0.0,13.23,70.75,87.06,40.53
2024-10-30T05:32:00,33.6844,73.0479,5,2616.88,18.1,84.31,0.03,14.19,80.14,118.8,44.08
2024-10-30T05:46:15,33.6844,73.0479,3,1321.79,0.04,39.41,29.33,5.66,38.91,41.92,5.26
2024-10-30T08:11:26,33.6844,73.0479,2,1268.39,3.46,26.05,74.39,7.75,12.85,14.33,3.42
2024-10-30T09:10:08,33.6844,73.0479,5,2376.56,14.53,70.6,5.9,9.54,99.04,122.19,32.42
2024-10-30T11:06:08,33.6844,73.0479,4,2109.53,27.05,58.95,43.27,9.66,53.25,77.09,16.97
2024-10-30T11:42:18,33.6844,73.0479,5,2696.99,19.0,69.23,0.03,4.59,96.77,129.38,7.66
2024-10-30T11:59:45,33.6844,73.0479,5,1842.5,1.68,54.15,2.06,6.26,94.43,117.29,24.32
2024-10-30T12:44:28,33.6844,73.0479,5,1482.01,3.44,32.22,163.08,28.37,108.65,134.27,9.63
2024-10-30T13:06:15,33.6844,73.0479,5,4379.27,50.96,98.71,0.0,16.45,83.52,91.19,27.11
2024-10-30T13:56:30,33.6844,73.0479,4,1655.58,5.48,41.13,0.63,5.3,56.38,76.79,18.75
2024-10-30T17:52:51,33.6844,73.0479,3,934.6,5.98,29.82,108.72,10.01,16.08,21.07,9.63
2024-10-30T20:08:38,33.6844,73.0479,3,2109.53,4.41,78.83,1.74,10.01,43.98,71.41,39.01
2024-10-30T20:39:43,33.6844,73.0479,3,1628.88,17.88,50.04,9.48,9.54,29.8,51.54,22.04
2024-10-30T20:42:21,33.6844,73.0479,2,607.49,1.03,6.94,97.27,4.05,11.14,11.64,2.5
2024-10-30T23:34:49,33.6844,73.0479,3,487.33,0.26,11.14,118.73,11.21,17.76,24.67,3.1
2024-10-31T03:15:58,33.6844,73.0479,4,467.3,0.67,5.91,154.5,9.3,33.09,43.68,4.5
2024-10-31T04:01:11,33.6844,73.0479,3,1121.52,2.43,23.99,120.16,15.14,42.27,46.51,9.25
2024-10-31T04:35:18,33.6844,73.0479,3,841.14,2.85,30.16,110.15,7.87,29.35,38.35,18.24
2024-10-31T05:31:52,33.6844,73.0479,4,2082.82,0.76,93.22,14.66,6.91,55.63,68.7,44.08
2024-10-31T05:44:22,33.6844,73.0479,3,2857.21,48.28,87.74,25.39,15.97,37.4,50.36,43.57
2024-10-31T07:21:52,33.6844,73.0479,3,1455.31,0.08,55.52,16.63,4.95,28.75,40.89,19.51
2024-10-31T07:42:12,33.6844,73.0479,5,1789.09,1.84,51.41,147.34,12.16,187.06,207.09,35.46
2024-10-31T10:34:36,33.6844,73.0479,3,2029.42,4.53,93.22,1.06,8.94,31.37,44.16,29.13
2024-10-31T11:18:16,33.6844,73.0479,4,1094.82,1.93,35.64,140.19,12.64,53.49,62.24,25.08
2024-10-31T15:08:43,33.6844,73.0479,3,2189.64,6.93,75.4,1.56,12.99,43.92,52.81,10.13
2024-10-31T15:23:52,33.6844,73.0479,3,787.73,2.74,18.68,105.86,17.64,25.22,27.05,4.88
2024-11-01T00:02:46,33.6844,73.0479,4,2109.53,29.06,42.5,8.23,7.99,67.85,79.12,16.21
2024-11-01T01:59:15,33.6844,73.0479,5,3685.0,8.05,141.2,0.14,20.98,134.24,167.4,56.74
2024-11-01T05:35:01,33.6844,73.0479,3,1174.93,0.02,32.9,16.81,4.71,31.3,41.8,7.73
2024-11-01T07:32:45,33.6844,73.0479,5,4165.65,78.68,80.88,0.88,11.32,142.59,173.64,28.88
2024-11-01T07:52:56,33.6844,73.0479,3,2616.88,12.63,102.82,0.14,12.52,42.18,56.64,41.04
2024-11-01T08:07:47,33.6844,73.0479,2,1321.79,7.49,41.13,0.93,3.64,24.65,31.6,8.11
2024-11-01T09:23:15,33.6844,73.0479,3,660.9,1.61,18.85,134.47,7.15,29.13,35.1,16.47
2024-11-01T10:05:26,33.6844,73.0479,5,4486.08,73.31,119.27,0.0,9.54,132.07,176.69,59.28
2024-11-01T10:30:57,33.6844,73.0479,4,2510.07,48.28,45.93,11.62,11.09,51.57,64.36,18.75
2024-11-01T13:44:19,33.6844,73.0479,3,961.3,0.32,16.45,130.18,20.27,20.89,21.74,4.05
2024-11-01T17:07:21,33.6844,73.0479,4,2510.07,17.43,82.94,0.15,7.57,70.47,89.13,45.6
2024-11-01T20:01:16,33.6844,73.0479,3,2269.74,0.91,102.82,17.17,11.09,33.53,47.95,22.04
2024-11-01T20:51:31,33.6844,73.0479,5,2429.96,2.24,91.85,14.48,12.04,125.09,141.27,25.59
2024-11-01T20:56:27,33.6844,73.0479,5,1241.68,2.88,33.24,248.91,11.92,45.53,57.32,17.23
2024-11-01T21:40:41,33.6844,73.0479,4,3337.86,35.76,98.71,0.0,6.56,65.2,73.5,21.53
2024-11-01T23:38:57,33.6844,73.0479,4,767.71,0.54,17.48,170.23,21.7,43.65,66.23,6.4
2024-11-02T00:35:45,33.6844,73.0479,3,680.92,0.0,5.83,100.14,3.04,11.43,12.17,5.32
2024-11-02T01:39:37,33.6844,73.0479,5,774.38,0.89,9.08,211.72,14.54,57.02,70.18,9.63
2024-11-02T03:13:59,33.6844,73.0479,4,1949.31,22.35,56.21,48.64,8.82,72.83,100.52,10.64
2024-11-02T03:50:47,33.6844,73.0479,3,781.06,2.57,15.08,118.73,5.54,39.92,51.33,6.78
2024-11-02T04:46:15,33.6844,73.0479,4,3578.19,42.92,112.41,0.0,9.78,73.89,94.15,28.12
2024-11-02T05:51:20,33.6844,73.0479,5,3124.24,48.73,63.75,26.11,10.01,76.63,100.63,16.21
2024-11-02T06:22:48,33.6844,73.0479,5,2777.1,14.75,74.71,0.14,4.95,104.16,119.09,17.23
2024-11-02T08:36:17,33.6844,73.0479,4,2883.91,14.98,89.11,0.01,5.25,50.34,60.47,20.77
2024-11-02T09:16:17,33.6844,73.0479,4,3952.03,33.97,150.8,0.0,19.79,53.59,70.31,41.54
2024-11-02T13:03:38,33.6844,73.0479,5,2429.96,0.02,82.25,37.19,9.66,162.55,193.04,21.79
2024-11-02T15:22:15,33.6844,73.0479,5,1508.71,0.0,31.19,33.97,6.26,128.39,154.87,15.83
2024-11-02T18:01:30,33.6844,73.0479,3,1081.47,0.02,27.76,36.84,4.11,43.15,53.5,21.03
2024-11-02T19:11:48,33.6844,73.0479,3,974.66,0.01,34.96,27.54,2.86,27.32,37.2,15.71
2024-11-02T21:12:08,33.6844,73.0479,3,934.6,4.41,26.73,115.87,10.01,24.35,44.17,11.4
2024-11-02T22:02:46,33.6844,73.0479,5,1668.93,0.12,83.63,77.25,25.51,75.81,98.21,16.47
2024-11-02T23:39:30,33.6844,73.0479,5,1708.98,0.15,41.47,13.23,4.47,138.18,163.8,14.06
2024-11-03T00:41:12,33.6844,73.0479,3,574.11,1.62,11.82,138.76,11.8,13.72,18.0,7.28
2024-11-03T00:44:49,33.6844,73.0479,5,1735.69,5.87,54.15,114.44,22.89,76.44,90.18,11.4
2024-11-03T02:32:36,33.6844,73.0479,3,560.76,0.01,16.45,103.0,7.09,27.2,30.58,4.37
2024-11-03T05:17:23,33.6844,73.0479,3,480.65,0.19,11.48,115.87,9.42,4.65,5.84,4.88
2024-11-03T09:21:51,33.6844,73.0479,3,988.01,0.0,22.96,49.35,3.67,37.43,47.51,17.99
2024-11-03T10:02:28,33.6844,73.0479,4,2136.23,10.73,78.83,161.65,12.16,31.75,40.32,19.0
2024-11-03T10:27:13,33.6844,73.0479,2,1401.9,8.16,67.17,75.1,7.27,16.29,24.79,8.61
2024-11-03T13:57:35,33.6844,73.0479,2,680.92,0.55,15.08,80.11,11.21,11.38,12.44,4.31
2024-11-03T14:05:13,33.6844,73.0479,4,767.71,0.0,8.57,108.72,3.99,60.82,64.61,10.64
2024-11-03T14:12:22,33.6844,73.0479,4,707.63,2.77,18.16,160.22,7.99,17.98,26.96,10.01
2024-11-03T15:28:27,33.6844,73.0479,5,3791.81,28.39,100.08,0.07,25.99,174.14,215.39,56.24
2024-11-03T16:54:40,33.6844,73.0479,4,3124.24,29.06,122.01,0.01,9.06,52.93,67.53,25.08
2024-11-03T17:10:55,33.6844,73.0479,4,4913.33,36.21,180.96,0.0,28.13,71.47,103.62,42.05
2024-11-03T19:12:04,33.6844,73.0479,5,921.25,0.96,11.65,257.49,22.89,80.43,103.88,14.31
2024-11-03T20:28:45,33.6844,73.0479,4,814.44,0.0,10.88,81.54,5.84,61.82,65.2,8.87
2024-11-04T01:37:06,33.6844,73.0479,2,1348.5,1.59,47.98,14.13,7.63,23.65,30.87,13.05
2024-11-04T06:05:27,33.6844,73.0479,4,1482.01,0.43,47.3,10.37,2.71,53.55,70.64,9.12
2024-11-04T10:13:27,33.6844,73.0479,2,907.9,3.27,32.22,33.26,8.94,17.94,20.04,4.12
2024-11-04T11:40:04,33.6844,73.0479,3,1535.42,0.74,53.47,14.31,7.51,38.63,48.84,11.02
2024-11-04T15:35:34,33.6844,73.0479,3,1335.14,10.84,41.47,59.37,8.94,39.05,50.13,27.11
2024-11-04T18:35:25,33.6844,73.0479,4,2643.59,3.52,94.59,6.62,7.75,67.62,76.13,17.23
2024-11-04T21:13:47,33.6844,73.0479,3,1415.25,0.09,44.55,30.4,5.19,38.2,45.56,6.65
2024-11-04T21:41:17,33.6844,73.0479,4,3685.0,42.02,127.49,0.0,13.71,62.3,70.04,24.57
2024-11-04T23:17:31,33.6844,73.0479,4,567.44,0.53,5.31,161.65,8.23,26.72,30.99,4.75
2024-11-05T01:30:35,33.6844,73.0479,3,473.98,0.0,9.77,108.72,5.3,31.06,34.28,4.94
2024-11-05T01:36:35,33.6844,73.0479,5,5233.76,22.58,189.19,0.01,26.94,182.24,195.31,27.11
2024-11-05T01:49:00,33.6844,73.0479,5,2189.64,5.81,71.97,1.36,6.74,85.54,111.65,21.28
2024-11-05T01:53:03,33.6844,73.0479,3,687.6,0.0,13.71,98.71,17.17,44.34,52.41,4.02
2024-11-05T03:01:52,33.6844,73.0479,4,2002.72,3.91,52.78,10.28,9.42,62.18,66.23,10.26
2024-11-05T05:09:47,33.6844,73.0479,4,4646.3,47.39,153.54,0.0,15.02,67.76,91.48,39.01
2024-11-05T07:16:23,33.6844,73.0479,2,1068.12,4.25,31.19,41.13,9.66,15.12,17.05,5.32
2024-11-05T08:59:25,33.6844,73.0479,5,3952.03,45.15,116.53,0.0,16.93,110.99,143.98,55.73
2024-11-05T09:18:32,33.6844,73.0479,4,2243.04,5.59,89.11,3.17,6.38,62.61,78.96,41.54
2024-11-05T10:24:46,33.6844,73.0479,4,397.21,0.85,5.83,163.08,7.63,18.18,29.28,4.5
2024-11-05T12:59:47,33.6844,73.0479,4,2296.45,2.35,113.79,67.95,19.55,69.03,84.01,17.99
2024-11-05T13:21:13,33.6844,73.0479,2,841.14,0.0,25.36,45.06,3.04,23.07,37.18,14.57
2024-11-05T14:56:56,33.6844,73.0479,3,934.6,0.26,28.1,62.94,4.89,42.14,49.31,24.07
2024-11-05T16:16:13,33.6844,73.0479,5,2269.74,18.33,55.52,13.59,6.68,98.53,113.07,17.73
2024-11-05T19:10:28,33.6844,73.0479,2,534.06,0.0,14.22,87.26,3.81,20.67,43.29,12.03
2024-11-05T19:13:33,33.6844,73.0479,3,1188.28,0.0,45.24,64.37,6.38,40.52,53.2,31.66
2024-11-05T20:44:10,33.6844,73.0479,2,440.6,0.0,7.97,87.98,4.17,9.51,11.21,6.21
2024-11-05T22:18:42,33.6844,73.0479,3,2563.48,36.21,63.75,13.23,8.7,49.25,58.91,10.13
2024-11-05T23:00:11,33.6844,73.0479,5,1134.87,2.6,32.9,91.55,13.83,76.15,96.83,18.24
2024-11-06T03:21:51,33.6844,73.0479,4,2857.21,54.54,58.95,4.38,9.78,73.71,99.64,25.59
2024-11-06T03:44:21,33.6844,73.0479,5,1562.12,0.04,56.89,30.4,5.72,76.83,93.88,15.07
2024-11-06T05:31:44,33.6844,73.0479,4,2429.96,42.47,56.21,19.31,8.7,74.08,99.15,53.2
2024-11-06T07:06:52,33.6844,73.0479,5,841.14,0.7,8.31,188.83,8.58,49.36,51.8,7.73
2024-11-06T10:26:48,33.6844,73.0479,3,754.36,3.13,15.08,110.15,5.31,32.95,44.22,6.52
2024-11-06T12:12:32,33.6844,73.0479,5,1602.17,1.47,48.67,4.52,4.35,76.62,104.52,13.3
2024-11-06T12:28:29,33.6844,73.0479,5,2990.72,23.25,80.2,0.03,4.83,109.91,149.46,13.3
2024-11-06T13:44:03,33.6844,73.0479,4,988.01,1.48,22.62,124.45,11.32,51.96,58.55,11.15
2024-11-06T17:58:22,33.6844,73.0479,4,1602.17,5.14,65.12,77.25,10.13,66.85,96.8,13.93
2024-11-06T20:18:00,33.6844,73.0479,4,1548.77,1.52,47.3,171.66,7.75,67.77,82.94,16.21
2024-11-06T20:59:08,33.6844,73.0479,5,2082.82,10.06,58.95,85.83,20.03,86.37,96.65,13.81
2024-11-06T21:35:55,33.6844,73.0479,3,1161.58,0.02,41.81,46.49,9.42,26.98,32.15,4.56
2024-11-06T22:51:09,33.6844,73.0479,3,1068.12,1.87,35.64,79.39,16.69,42.06,54.45,24.07
2024-11-06T23:15:06,33.6844,73.0479,5,1708.98,0.01,44.55,34.33,6.38,107.46,132.83,32.42
2024-11-06T23:23:48,33.6844,73.0479,3,2056.12,0.16,77.46,13.77,10.01,41.02,59.97,32.93
2024-11-07T00:30:54,33.6844,73.0479,5,2483.37,0.05,90.48,13.95,16.93,124.17,151.09,40.02
2024-11-07T01:05:49,33.6844,73.0479,3,1762.39,10.39,63.06,86.55,19.55,46.16,61.62,10.89
2024-11-07T01:48:03,33.6844,73.0479,3,2323.15,6.71,102.82,0.7,12.52,32.57,44.68,41.04
2024-11-07T02:24:29,33.6844,73.0479,3,327.11,0.0,3.04,123.02,4.05,24.61,26.05,3.42
2024-11-07T05:03:03,33.6844,73.0479,4,2403.26,8.49,109.67,15.2,12.4,70.06,96.49,16.09
2024-11-07T06:58:07,33.6844,73.0479,2,821.11,0.95,14.74,70.81,13.23,14.64,15.76,3.99
2024-11-07T07:59:56,33.6844,73.0479,3,1401.9,3.27,45.93,3.84,8.94,39.82,52.11,32.93
2024-11-07T09:59:17,33.6844,73.0479,5,2082.82,2.74,73.34,2.68,6.5,85.11,111.31,19.51
2024-11-07T15:58:22,33.6844,73.0479,2,974.66,6.31,27.42,83.68,10.61,21.45,30.08,12.54
2024-11-07T16:50:11,33.6844,73.0479,2,687.6,0.0,19.71,37.55,4.41,19.69,28.55,16.97
2024-11-07T18:53:26,33.6844,73.0479,5,5340.58,74.21,175.48,0.0,15.26,94.34,120.33,57.25
2024-11-07T19:11:16,33.6844,73.0479,4,574.11,0.72,7.71,165.94,15.74,28.89,41.35,5.26
2024-11-07T21:50:28,33.6844,73.0479,5,1268.39,4.86,29.13,128.75,18.12,85.82,101.09,11.4
2024-11-07T23:11:50,33.6844,73.0479,4,1655.58,5.09,54.84,35.41,8.11,56.02,71.3,28.37
2024-11-07T23:27:12,33.6844,73.0479,4,297.07,0.52,3.68,161.65,4.23,10.0,16.35,2.66
2024-11-08T00:34:14,33.6844,73.0479,3,2189.64,21.9,75.4,0.0,11.56,36.11,59.69,43.57
2024-11-08T02:31:36,33.6844,73.0479,5,4539.49,79.57,109.67,27.54,20.03,113.68,143.51,33.44
2024-11-08T03:39:33,33.6844,73.0479,4,2483.37,40.68,64.43,32.9,9.89,56.27,72.54,43.06
2024-11-08T03:53:37,33.6844,73.0479,4,607.49,0.71,11.14,170.23,20.03,65.33,86.22,10.39
2024-11-08T04:04:22,33.6844,73.0479,4,2937.32,43.81,86.37,0.0,7.99,52.67,67.95,29.13
2024-11-08T05:02:31,33.6844,73.0479,2,1321.79,0.0,47.3,30.76,7.87,23.08,33.19,23.05
2024-11-08T05:41:21,33.6844,73.0479,4,1335.14,4.25,31.53,140.19,12.04,73.07,97.41,15.33
2024-11-08T06:28:29,33.6844,73.0479,5,1735.69,0.1,54.15,24.32,5.6,97.97,117.02,15.07
2024-11-08T07:54:28,33.6844,73.0479,3,1976.01,4.53,84.31,2.5,7.57,36.53,53.92,20.52
2024-11-08T08:14:36,33.6844,73.0479,5,1869.2,5.7,57.58,154.5,25.51,94.6,110.39,11.91
2024-11-08T08:37:43,33.6844,73.0479,3,2910.61,9.39,148.06,18.06,12.4,36.73,59.47,15.96
2024-11-08T12:25:19,33.6844,73.0479,3,1388.55,0.05,43.18,27.18,5.72,41.1,51.1,27.36
2024-11-08T16:26:03,33.6844,73.0479,4,2616.88,21.68,83.63,0.01,6.62,53.11,80.04,27.11
2024-11-08T16:48:44,33.6844,73.0479,3,1522.06,5.76,75.4,80.82,8.58,21.95,32.26,9.5
2024-11-08T18:14:52,33.6844,73.0479,5,2109.53,16.54,56.89,1.68,8.58,86.84,107.9,20.01
2024-11-08T20:48:54,33.6844,73.0479,5,2590.18,0.44,115.16,56.51,10.97,97.18,118.62,18.75
2024-11-08T21:13:45,33.6844,73.0479,3,1602.17,3.69,54.15,137.33,19.79,41.13,43.71,8.11
2024-11-08T22:37:00,33.6844,73.0479,2,370.5,0.0,5.31,94.41,3.22,4.89,5.5,2.37
2024-11-08T23:45:52,33.6844,73.0479,3,754.36,0.85,22.62,103.0,24.8,30.03,38.19,3.1
2024-11-08T23:52:23,33.6844,73.0479,4,3524.78,43.81,115.16,0.0,9.66,68.2,86.48,28.12
2024-11-09T04:23:12,33.6844,73.0479,4,433.92,0.75,6.34,161.65,7.75,18.09,38.04,3.13
2024-11-09T04:33:41,33.6844,73.0479,4,2456.67,23.02,73.34,0.01,5.6,52.14,79.18,22.55
2024-11-09T04:53:10,33.6844,73.0479,5,2723.69,10.17,90.48,0.09,20.74,99.48,128.36,51.68
2024-11-09T06:17:31,33.6844,73.0479,5,2563.48,9.39,85.68,0.34,16.21,103.74,149.95,42.56
2024-11-09T07:23:25,33.6844,73.0479,3,1388.55,2.18,40.78,35.41,6.97,48.76,52.75,9.25
2024-11-09T07:49:40,33.6844,73.0479,5,2216.34,0.65,68.55,6.88,9.3,156.57,186.09,29.39
2024-11-09T09:07:51,33.6844,73.0479,4,487.33,0.92,8.05,148.77,9.66,22.26,25.4,8.99
2024-11-09T12:26:33,33.6844,73.0479,3,961.3,0.0,29.82,61.51,4.17,46.79,66.72,16.09
2024-11-09T13:24:18,33.6844,73.0479,5,847.82,1.61,11.82,181.67,5.3,34.75,41.26,10.13
2024-11-09T14:34:29,33.6844,73.0479,5,2136.23,2.29,56.21,4.2,8.11,133.96,154.13,37.49
2024-11-09T18:39:31,33.6844,73.0479,4,1121.52,0.0,28.45,50.78,4.95,52.09,67.14,40.02
2024-11-09T21:28:39,33.6844,73.0479,4,3791.81,47.39,135.72,0.0,16.93,57.69,72.49,38.5
2024-11-09T23:11:44,33.6844,73.0479,5,934.6,1.36,15.08,153.06,23.13,121.96,159.3,4.31
2024-11-09T23:27:21,33.6844,73.0479,3,1428.6,1.96,60.32,48.64,8.23,26.56,33.61,20.01
2024-11-10T01:42:04,33.6844,73.0479,5,821.11,0.79,8.14,191.69,16.21,37.23,40.9,7.54
2024-11-10T02:04:36,33.6844,73.0479,5,3631.59,67.06,78.14,30.76,12.28,129.17,160.15,43.57
2024-11-10T04:04:39,33.6844,73.0479,4,467.3,0.56,4.58,147.34,9.89,26.17,31.34,3.42
2024-11-10T05:07:53,33.6844,73.0479,3,2189.64,14.31,84.31,0.17,15.97,38.54,46.03,15.33
2024-11-10T05:38:46,33.6844,73.0479,5,560.76,0.54,8.83,205.99,16.69,29.56,43.64,5.64
2024-11-10T06:09:13,33.6844,73.0479,3,1735.69,0.06,43.87,21.64,4.29,47.65,52.64,6.27
2024-11-10T06:53:02,33.6844,73.0479,4,2483.37,18.78,83.63,0.11,7.45,57.68,74.07,43.06
2024-11-10T08:47:37,33.6844,73.0479,5,2750.4,8.16,128.87,46.49,19.55,77.93,100.22,19.0
2024-11-10T08:49:45,33.6844,73.0479,2,567.44,0.0,16.11,66.52,5.13,15.91,21.97,23.81
2024-11-10T09:21:47,33.6844,73.0479,5,854.49,0.94,12.0,200.27,15.74,39.61,42.96,7.41
2024-11-10T10:17:01,33.6844,73.0479,5,2269.74,7.38,69.23,157.36,15.14,128.46,148.5,16.21
2024-11-10T10:48:21,33.6844,73.0479,3,1735.69,9.83,57.58,45.78,10.73,37.65,47.09,18.24
2024-11-10T12:45:09,33.6844,73.0479,5,460.62,0.84,9.34,197.41,12.52,20.54,26.06,4.02
2024-11-10T13:23:59,33.6844,73.0479,5,3417.97,42.47,100.08,0.0,13.11,123.73,164.36,36.48
2024-11-10T15:59:55,33.6844,73.0479,5,4325.87,75.1,100.08,14.13,24.32,120.6,153.39,49.65
2024-11-10T18:49:02,33.6844,73.0479,5,3952.03,46.04,104.19,0.0,8.94,94.12,117.47,36.98
2024-11-10T21:47:27,33.6844,73.0479,3,2243.04,12.41,91.85,0.2,7.09,46.85,53.84,23.56
2024-11-10T21:59:17,33.6844,73.0479,5,2590.18,0.05,71.97,31.47,7.57,175.98,204.12,13.81
2024-11-11T04:32:55,33.6844,73.0479,5,2883.91,15.65,124.75,2.53,17.88,75.27,94.54,24.32
2024-11-11T05:50:16,33.6844,73.0479,3,607.49,1.9,12.34,125.89,23.37,28.67,31.47,6.27
2024-11-11T05:56:31,33.6844,73.0479,4,680.92,0.86,12.51,164.51,9.78,33.6,40.5,5.7
2024-11-11T09:18:54,33.6844,73.0479,2,667.57,0.0,15.25,72.24,6.79,10.7,13.3,5.95
2024-11-11T09:57:37,33.6844,73.0479,4,1615.52,1.96,52.78,98.71,22.41,59.62,72.19,8.11
2024-11-11T10:57:48,33.6844,73.0479,5,2777.1,4.97,67.86,163.08,8.7,89.2,102.61,7.22
2024-11-11T11:28:12,33.6844,73.0479,4,390.53,0.59,3.73,145.91,4.65,14.08,24.87,4.05
2024-11-11T13:20:43,33.6844,73.0479,5,4058.84,22.35,146.69,0.03,18.6,142.39,172.3,45.6
2024-11-11T13:55:59,33.6844,73.0479,4,1815.8,0.37,69.23,14.84,5.36,63.03,77.8,42.56
2024-11-11T15:01:02,33.6844,73.0479,5,667.57,0.82,9.51,211.72,23.37,74.42,89.02,10.01
2024-11-11T16:15:19,33.6844,73.0479,5,594.14,0.85,6.25,181.67,9.18,29.28,33.68,9.75
2024-11-11T16:24:11,33.6844,73.0479,3,1655.58,6.2,82.94,82.97,10.49,27.88,39.54,12.16
2024-11-11T16:42:20,33.6844,73.0479,5,1241.68,3.41,34.96,143.05,10.61,79.73,91.65,23.56
2024-11-11T17:30:35,33.6844,73.0479,4,3524.78,40.68,104.19,0.0,9.42,69.14,101.07,30.91
2024-11-11T17:41:21,33.6844,73.0479,3,360.49,0.0,4.07,118.73,3.4,9.94,11.16,4.62
2024-11-11T18:17:06,33.6844,73.0479,2,854.49,0.0,19.88,85.83,5.6,21.24,23.59,5.7
2024-11-11T18:34:49,33.6844,73.0479,3,674.25,1.34,19.19,133.04,14.78,10.99,15.96,7.98
2024-11-11T21:03:15,33.6844,73.0479,4,607.49,0.54,5.65,141.62,8.34,17.54,18.13,3.32
2024-11-12T02:13:05,33.6844,73.0479,3,1695.63,0.54,71.29,9.92,5.42,29.86,42.66,19.25
2024-11-12T04:31:01,33.6844,73.0479,5,2243.04,18.55,78.14,52.21,11.68,91.53,121.92,19.51
2024-11-12T05:35:07,33.6844,73.0479,4,934.6,1.24,13.54,168.8,8.46,51.69,54.55,7.73
2024-11-12T08:20:51,33.6844,73.0479,4,1468.66,2.51,60.32,75.1,26.94,67.91,85.52,10.13
2024-11-12T09:08:33,33.6844,73.0479,2,1041.41,0.0,27.76,62.94,4.17,15.32,16.74,3.93
2024-11-12T09:28:47,33.6844,73.0479,4,961.3,0.0,18.68,76.53,9.18,66.35,69.5,7.98
